target,target_curated,curation,curation_basic,note,count,ra,dec,e_ra,e_dec
HD72754,HD72754,22,0,,8,128.09791412750002,-49.60253375,0.0017608980078522,0.0012431749388447
HD72769,HD72769,22,0,,50,128.4423288852,-23.3550708,0.0021170596743521,0.001746026205475
HD7279,HD7279,22,0,,11,18.19418509727273,-25.23656727272727,0.0024638720118141,0.001669114081836
HD72892,HD72892,22,0,,11,128.71968080363638,-14.458843636363635,0.000683575932537,0.0008525992344272
HD72928,HD72928,22,0,,2,128.75311597,-16.086399999999998,0.0003266409064969,8.48528137429416e-05
HD73121,HD73121,22,0,,39,128.80427961102563,-39.96966923076923,0.0023479437180979,0.0017306074148402
HD-73256,HD73256,22,-100,,4,129.0989014525,-30.0371,0.0015238693344033,0.0016977043323268
HD73256,HD73256,22,0,,30,129.09657162433334,-30.037417,0.002084838314216,0.0017037831131201
HD73262,HD73262,22,0,,10,129.412707026,5.701515,0.0023339521752374,0.0006441747519974
HD73267,HD73267,22,0,,74,129.0747854045946,-34.45914121621622,0.0021412410791408,0.001287847256219
HD7345,HD7345,22,0,,25,18.4371800076,7.5772604,0.0037519174192885,0.0014631942226968
HD-73468,HD73468,22,-100,,7,128.1783976957143,-73.35494714285714,0.0084356464417907,0.0014260752000435
HD73524,HD73524,22,0,,233,129.33341249098714,-40.14736600858369,0.0024229927727867,0.0014281456327068
HD73526,HD73526,22,0,,8,129.31765562125,-41.31867375,0.0016132470031226,0.0007734881567106
HD7355,HD7355,22,0,,8,18.46597562,5.13988875,0.0002438906458699,0.0001496125949627
HD73583,HD73583,22,0,,9,129.68713067666667,-13.256833333333333,0.0017065747589884,0.0008756140702388
HD-73598-PRAES,HD73598,11,-100,,2,129.95454096999998,19.53834,0.000239044518471,0.0002121320343542
HD-73665-PRAES,HD73665,11,-100,,2,130.02032597,20.004475,8.348102660080098e-05,0.0001484924240473
HD73667,HD73667,22,0,,3,129.95844499333333,11.518713333333332,0.0021106161255998,0.0010097689504703
HD-73710-PRAES,HD73710,11,-100,,2,130.08594847,19.66608,7.994549267364883e-05,0.0002262741699799
HD7377,HD7377,22,0,,2,18.438259995,-8.31743,0.001295582257692,0.0004101219330877
HD7382,HD7382,22,0,,1,18.35750888,-39.53822,0.0042,0.0042
HD-73887,HD73887,22,-100,,8,129.33346072499998,-62.85369875,0.0035021234363738,0.0005316937222572
HD-73898,HD73898,22,-100,,7,129.93063432142858,-29.561517142857145,0.001055716067894,0.0020339347276132
HD7399,HD7399,22,0,,4,18.4634779825,-20.513775,0.0004192134575101,0.0012378879863189
HD74000,HD74000,22,0,,20,130.210570038,-16.345176000000002,0.0008186083417488,0.0014251625946016
HD-74006,HD74006,22,-100,,8,130.02820235625,-35.30881875,0.0020820989610342,0.0014420267235513
HD74014,HD74014,22,0,,26,130.33053641692308,-4.808188076923077,0.0022311531030686,0.0015492450270524
HD74169,HD74169,22,0,,16,129.99702969875,-53.26277875,0.0013377301601972,0.0006651202898726
HD74195,HD74195,22,0,,8,130.077852635,-52.922765,0.0010388396153901,3.703280398942013e-05
HD-74273,HD74273,22,-100,,20,130.277023052,-48.922352,0.001780990154071,0.0008583129106753
HD7439,HD7439,22,0,,8,18.6022112475,-7.92345875,0.0018628445875891,0.000702494280607
HD7449,HD7449,22,0,,134,18.62262820716418,-5.046795447761194,0.0023463633312233,0.0013954871495179
HD74521,HD74521,22,0,,24,131.18636762458334,10.080549166666666,0.0011125755015217,0.0009526481017655
HD74535,HD74535,22,0,,32,130.5782500046875,-53.1010684375,0.0003441311817971,0.0003194966744766
HD74560,HD74560,22,0,,12,130.610272845,-53.114894166666666,0.0008264605784647,0.0001069798904909
HD74575,HD74575,22,0,,20,130.89796080050002,-33.1848055,0.0006310599926624,0.0005553990978548
HD74576,HD74576,22,0,,1,130.82359388,-38.88055,0.0042,0.0042
HD74591,HD74591,22,0,,34,131.2538371779412,5.678792941176471,0.0022051443377542,0.0007715137792589
HD-74622,HD74622,22,-100,,7,130.5901955514286,-55.77505857142857,0.0023637817676961,0.000738882682872
HD74698,HD74698,22,0,,144,130.07534433027777,-71.87620986111112,0.0076460908921861,0.0022333226480932
HD-74772,HD74772,22,-100,,8,131.10361600375,-42.64986125,0.001456403229816,0.0013440922321665
HD74873,HD74873,22,0,,8,131.73260648875,12.10737,0.001883194488809,0.0010973995235484
HD74874,HD74874,22,0,,8,131.69146746125,6.41737875,0.0015984329422869,0.000762241759549
HD-74874,HD74874,22,-100,,215,131.69294008013952,6.41742111627907,0.0009928217913529,0.0006373548289655
HD74885,HD74885,22,0,,2,131.173986525,-48.67268,0.0005804144592078,0.0001131370849855
HD7495,HD7495,22,0,,2,18.72728194,-15.820505,0.0014098860688726,0.0003181980515338
HD74957,HD74957,22,0,,53,131.10192253320753,-57.77001905660377,0.0030796561389948,0.0013040842117603
HD750,HD750,22,0,,3,2.8996202733333334,-57.47327666666666,0.0082844338670143,0.0019497777651153
HD-75049,HD75049,22,-100,,32,131.39090170625,-50.733533125,0.0006787760341908,0.0005212419257497
HD75049,HD75049,22,0,,64,131.39094200515626,-50.7324984375,0.0015296324218158,0.0019353702067772
HD7515,HD7515,22,0,,14,18.59043682285714,-50.25350642857143,0.0019740982311208,0.0016184066577641
HD-75168,HD75168,22,-100,,10,131.496583496,-54.961299,0.0022205876871029,0.0013375803194993
HD75171,HD75171,22,0,,10,131.12345196799998,-65.82530399999999,0.0031495015213203,0.0026769269279839
HD75202,HD75202,22,0,,5,131.600429162,-52.845496,0.0002083325303965,1.8165902126504835e-05
HD75246,HD75246,22,0,,1,130.95004694,-71.82665,0.0042,0.0042
HD75288,HD75288,22,0,,2,131.99139708,-35.727475,3.398355192212866e-05,0.0002757716446673
HD75289,HD75289,22,0,,42,131.91879752309524,-41.73740452380952,0.0019467638017305,0.0005674255183992
HD-75289,HD75289,22,-100,,30,131.920207616,-41.73481866666667,0.0007804364988182,0.0014813710642083
HD-75290,HD75290,22,-100,,8,131.89413287875,-42.485585,0.0015034789873374,0.0005765166333866
HD-75324,HD75324,22,-100,,8,131.9496106225,-42.27338,0.000510615266478,0.000442202280797
HD75328,HD75328,22,0,,13,130.0825440776923,-79.67175846153847,0.008769653558885,0.002092374433327
HD-75333,HD75333,22,-100,,4,132.3458685375,-3.4429225,4.4800465312007e-05,0.000202216880271
HD-75387,HD75387,22,-100,,4,132.03944576,-42.4631125,0.0006198718358471,3.500000000129722e-05
HD75413,HD75413,22,0,,1,132.20359388,-32.47247,0.0042,0.0042
HD75416,HD75416,22,0,,8,130.31446058375,-78.9645325,0.0106050323687693,0.0012206292288348
HD-75445,HD75445,22,-100,,120,132.18166740558334,-39.23297408333334,0.0005028617855181,0.0007611739008115
HD-75446,HD75446,22,-100,,4,132.1296775,-42.4008425,0.0002406415037624,4.999999999810711e-06
HD75530,HD75530,22,0,,39,132.58873599307694,-5.53703,0.0018981467798716,0.0012686648597306
HD-75605,HD75605,22,-100,,5,132.468267716,-32.781532000000006,0.001912243898964,0.0022029230581203
HD-75657,HD75657,22,-100,,8,132.41874846625,-42.823015,0.000296126640011,9.350324669680994e-05
HD-75724,HD75724,22,-100,,4,132.521854995,-42.106485,0.0003227856112568,0.0003713488925552
HD75745,HD75745,22,0,,16,132.397730116875,-52.475424375,0.0152079807541845,0.0041544176788105
HD-75758,HD75758,22,-100,,8,132.5866501,-41.88775375,0.0001871458802196,5.097268176163732e-05
HD-75759,HD75759,22,-100,,4,132.588061245,-42.0910425,0.0004772018902259,0.0004391184350476
HD75759,HD75759,22,0,,4,132.58669270500002,-42.09037,0.0006282181016984,0.0009261029460386
HD75881,HD75881,22,0,,37,133.08550035513514,-12.808846486486487,0.0013975229106271,0.0020078487883196
HD76151,HD76151,22,0,,29,133.57340654758622,-5.434443793103449,0.0024241539691047,0.0013996948999003
HD76188,HD76188,22,0,,74,132.8633677285135,-61.36410891891892,0.0023166309961064,0.0007223014351335
HD76440,HD76440,22,0,,7,133.51461245571429,-51.58445142857143,0.001465156423734,0.0016244325016372
HD7661,HD7661,22,0,,11,19.0994455,-12.098155454545456,0.0003506774433858,0.0020060775839248
HD76632,HD76632,22,0,,2,134.366521525,4.430595,0.0010372902926673,0.0001909188309203
HD76653,HD76653,22,0,,34,133.79926359823529,-54.966670588235296,0.0010288176250014,0.0005591548881554
HD-76700,HD76700,22,-100,,10,133.478536273,-66.797739,0.0023315128592508,0.0005425546567481
HD76700,HD76700,22,0,,118,133.47601503305083,-66.80176754237289,0.0046735447815021,0.0009437467939137
HD-7672,HD7672,22,-100,,10,19.151180135,-2.499724,0.0028662209024676,0.001229536498035
HD76735,HD76735,22,0,,1,134.494995,-4.86011,0.0042,0.0042
HD-76838,HD76838,22,-100,,4,134.2849884675,-43.255505,0.000605906661317,0.0003073000705049
HD76849,HD76849,22,0,,22,134.5939795927273,-14.37552409090909,0.0033394131427624,0.0017904552735492
HD76859,HD76859,22,0,,1,134.37228194,-39.77845,0.0042,0.0042
HD76969A,HD76969 A,22,0,,1,134.34654111,-51.67092,0.0042,0.0042
HD-770,HD770,22,-100,,10,2.984734773,-42.172253,0.0019419390908118,0.0010121819116293
HD77058,HD77058,22,0,,11,134.73727562727274,-34.007023636363634,0.001457589522736,0.0006976141157885
HD-77087,HD77087,22,-100,,9,134.8189501211111,-28.80632555555556,0.0024021387820459,0.0017974155829348
HD77110,HD77110,22,0,,162,134.82594367765432,-35.310149814814814,0.0021528098942793,0.0010747898666333
HD-77137,HD77137,22,-100,,12,134.93109733416665,-27.815551666666668,0.0008240488534228,0.0005168054554537
HD77191,HD77191,22,0,,4,135.341442425,10.73054,0.0022895165881736,0.0015456605923246
HD77278,HD77278,22,0,,6,135.44681096666667,6.4969616666666665,0.0008365369763415,0.0006881981303863
HD-77320,HD77320,22,-100,,4,135.09587027499998,-43.17407,5.3810766278473896e-05,3.999999999848569e-05
HD77338,HD77338,22,0,,158,135.30212604892407,-25.529146012658227,0.0025153845221389,0.0021487617349235
HD77370,HD77370,22,0,,30,134.850245959,-59.083729,0.0014317869449026,0.0007301787688542
HD77462,HD77462,22,0,,11,135.45282891,-26.562601818181815,0.0010638301345751,0.0008769015700945
HD-77475,HD77475,22,-100,,4,135.3403275675,-41.86402,0.0002437638874575,0.0004062019202348
HD77748,HD77748,22,0,,1,135.94676888,-19.82431,0.0042,0.0042
HD-78004,HD78004,22,-100,,9,136.04156123222222,-47.09882,0.0021793384945988,0.0016042833290917
HD78050,HD78050,22,0,,1,136.68161111,20.50975,0.0042,0.0042
HD78130,HD78130,22,0,,6,136.48685596666667,-21.536096666666666,0.0061685812270046,0.0027424417344153
HD-78286,HD78286,22,-100,,3,136.54185434666667,-37.153263333333335,0.0002670456032816,8.38649708328859e-05
HD78286,HD78286,22,0,,43,136.54135900767443,-37.15423023255814,0.0039838425633135,0.0031818334699269
HD-78316,HD78316,22,-100,,8,136.9406701,10.6672475,0.0004192475340012,0.0002530245612013
HD78429,HD78429,22,0,,150,136.66219581446666,-43.491825866666666,0.001941818065964,0.0009722499931681
HD78534,HD78534,22,0,,1,137.29811388,10.82171,0.0042,0.0042
HD78538,HD78538,22,0,,9,137.19438042666667,-5.116532222222222,0.0017663976275123,0.0006964154251913
HD78558,HD78558,22,0,,47,137.10505778617022,-15.145072765957446,0.0025233751630052,0.0020391938967108
HD78612,HD78612,22,0,,31,137.20803274709678,-10.756920967741936,0.0022911262474725,0.0015664830137153
HD-78616-A,HD78616,11,-100,,4,136.93370576,-44.6325375,0.0009264423082366,0.0006809980420895
HD-78632,HD78632,22,-100,,8,136.53511326,-64.500185,0.0035875703053541,0.0013083577492375
HD-78647,HD78647,22,-100,,8,137.00168245999998,-43.4334175,0.0019212186677494,0.0012444476686481
HD78660,HD78660,22,0,,8,137.4743827025,14.4564625,0.0029078886792124,0.0008010840869008
HD78702,HD78702,22,0,,6,137.26739550666667,-18.32984,0.0016461281615642,0.0011598965471107
HD78747,HD78747,22,0,,82,136.98762148268293,-50.48383743902439,0.002017184715559,0.0014795968845151
HD787610,HD787610,22,0,,2,342.019898055,-24.367715,3.8105984440812826e-05,3.535533906050105e-05
HD-78764,HD78764,22,-100,,4,136.4151820125,-70.53809,0.0023309859641306,0.0001618641405618
HD-78883,HD78883,22,-100,,8,137.0265184675,-58.13042875,0.0027856696665769,0.0011423464260653
HD78964B,HD78964 B,22,0,,9,136.99402576666665,-64.03571555555556,0.0049402117981644,0.0010857728941978
HD79039,HD79039,22,0,,1,137.47568888,-47.47812,0.0042,0.0042
HD79091,HD79091,22,0,,1,137.48714388,-52.08334,0.0042,0.0042
HD79096,HD79096,22,0,,9,138.0680646877778,14.992428888888888,0.002636155906953,0.0010203485243343
HD79416,HD79416,22,0,,3,138.13301897666668,-43.61594,0.0009620112807215,0.0004590206967019
HD79469,HD79469,22,0,,6,138.59040078166666,2.311678333333333,0.0011126977936453,0.0003635060751442
HD7950,HD7950,22,0,,15,19.658953052,-25.898888666666668,0.0020324545914001,0.001451146673037
HD79601,HD79601,22,0,,109,138.43650304137614,-42.31090073394496,0.0021686076185452,0.0010560975565417
HD-79694,HD79694,22,-100,,4,138.53924826,-44.1451075,0.0008949203835318,9.945685831695523e-05
HD-79698,HD79698,22,-100,,9,138.23598783333333,-59.41478,0.0027182667936859,0.0011451637437499
HD-79735,HD79735,22,-100,,4,138.6050334675,-43.228115,5.723060449403079e-05,0.000364280112003
HD-79791,HD79791,22,-100,,8,138.61680704625002,-46.343785,0.0015250943612154,0.0006271932944236
HD-79846,HD79846,22,-100,,7,138.57813483714287,-55.57047428571428,0.0029843254510649,0.0005553034348556
HD-79917,HD79917,22,-100,,9,138.90653786555555,-38.57100555555556,0.0019590999928007,0.0019839739861638
HD79940,HD79940,22,0,,1,138.93975888,-37.41308,0.0042,0.0042
HD-80279,HD80279,22,-100,,8,139.31756826125,-46.27530875,0.001475305726124,0.0008313059863015
HD-80316,HD80316,22,-100,,5,139.603632772,-20.371972,0.0033819188372546,0.0026813653238588
HD8038,HD8038,22,0,,21,19.87092801190476,-24.95129,0.001795023971658,0.0016594788338508
HD8049,HD8049,22,0,,1,19.81200388,-43.62609,0.0042,0.0042
HD-80499,HD80499,22,-100,,8,139.94614312,-11.97524375,0.003292323446549,0.0015563229328858
HD80545,HD80545,22,0,,5,139.538211994,-57.76886,0.0026825348257637,0.001023401192108
HD806276,HD806276,22,0,,23,20.135344392173916,-11.467945652173912,0.0008917428991175,0.0013491034938636
HD80632,HD80632,22,0,,41,140.18440047756096,-5.754018536585366,0.0022825494418238,0.001671208486359
HD-80761,HD80761,22,-100,,8,140.00945263375,-46.9507,0.0012688047159734,0.0009993712308983
HD80859,HD80859,22,0,,5,140.151294994,-47.568842,0.0001902561597606,0.0001395349418618
HD80883,HD80883,22,0,,20,139.933791872,-59.4782965,0.002850542967689,0.000849143686311
HD_80886,HD80886,22,-100,,1,139.06251888,-76.27614,0.0042,0.0042
HD_80906,HD80906,22,-100,,1,140.57172694,-6.55952,0.0042,0.0042
HD-81009,HD81009,22,-100,,138,140.7140146837681,-9.838699347826088,0.0013717444462252,0.0010992513753291
HD81101,HD81101,22,0,,1,140.23963,-62.40541,0.0042,0.0042
HD-81101,HD81101,22,-100,,6,140.24150087666666,-62.40553499999999,0.0036408300076201,0.0014765331015588
HD-81136,HD81136,22,-100,,6,140.60416569166668,-46.04869166666666,0.0017458102598248,0.0011130393823509
HD-81169,HD81169,22,-100,,5,140.804108386,-28.835898,0.0038014038895217,0.0021005642099208
HD813201,HD813201,22,0,,8,343.86377555,-52.3049125,0.0007252952303066,0.0004146513165124
HD-81544,HD81544,22,-100,,4,140.8979792325,-61.1932725,0.0024370880160442,0.0013365970472338
HD816384,HD816384,22,0,,15,353.7527560506667,1.6056113333333333,0.0009322336909973,0.0013531279459442
HD81639,HD81639,22,0,,26,140.52751391615385,-73.54125423076923,0.0043918720245543,0.0024709871275711
HD81700,HD81700,22,0,,31,141.0963401135484,-63.72015870967742,0.0043188669465795,0.0016916338097351
HD817157,HD817157,22,0,,6,55.121309673333336,-47.925005,0.0026084625175893,0.0006551869962074
HD81767,HD81767,22,0,,37,141.79076352405406,-16.660752972972972,0.0018939152076092,0.0011539133051989
HD-81797,HD81797,22,-100,,8,141.89974201,-8.6588475,0.0033305623731536,0.0013794382914797
HD82074,HD82074,22,0,,2,142.384688465,-4.246335,0.0009752204594139,0.0002757716446626
HD82101,HD82101,22,0,,1,141.99276694,-53.51737,0.0042,0.0042
HD82106,HD82106,22,0,,1,142.476075,5.65421,0.0042,0.0042
HD82114,HD82114,22,0,,16,140.850722739375,-77.88884125,0.0098443946928866,0.001734365878357
HD82140,HD82140,22,0,,2,142.64096361,15.254615,0.0017783735546959,0.0006576093065037
HD82165,HD82165,22,0,,12,142.316172565,-38.404695,0.0008875902442675,0.0012317135145043
HD823200,HD823200,22,0,,12,74.89514981,1.7833641666666666,0.0014449111255248,0.0008806140247611
HD823309,HD823309,22,0,,5,75.18946616000001,-57.256512,0.0021574076949736,0.0012342487593703
HD82342,HD82342,22,0,,73,142.61689909383563,-32.10295383561644,0.0017341476745167,0.0061212999323277
HD-82347,HD82347,22,-100,,7,142.1997471,-62.27358142857143,0.0041459835946526,0.0006406098285064
HD-82350,HD82350,22,-100,,5,141.77939083,-71.600816,0.009914405986699,0.0008710510892027
HD82458,HD82458,22,0,,1,141.96365694,-71.78089,0.0042,0.0042
HD-82514,HD82514,22,-100,,6,142.892273605,-35.716384999999995,0.0016678404104518,0.0017485622665458
HD82516,HD82516,22,0,,140,142.75031473421427,-47.386040214285714,0.0020442085522604,0.0034527220973916
HD82554,HD82554,22,0,,1,141.05608888,-80.78703,0.0042,0.0042
HD-82558,HD82558,22,-100,,44,145.96596675704544,-15.787452954545454,9.137271921640677,14.727567758555375
HD82558,HD82558,22,0,,8,143.10562124625,-11.18488375,0.0015070660765728,0.0008404240001338
HD826369,HD826369,22,0,,2,84.22870152499999,-47.964725,0.0003513967149147,9.19238815532833e-05
HD-82668,HD82668,22,-100,,7,142.8102500357143,-57.03559142857143,0.0026749816204057,0.0008956083327629
HD-82734,HD82734,22,-100,,6,143.3047049966667,-21.117138333333333,0.0033896177077942,0.0017119511285857
HD82783,HD82783,22,0,,25,143.3641951628,-30.666842000000003,0.0022276316006267,0.0018317205026975
HD82895,HD82895,22,0,,19,143.49015582842105,-31.94038052631579,0.002150667845144,0.0008376055401772
HD82943,HD82943,22,0,,199,143.71124234703515,-12.130516532663316,0.0017739307565189,0.0039417417236352
HD-82943,HD82943,22,-100,,67,143.7112466583582,-12.129873134328358,0.0008468658275241,0.0005963632433728
HD83058,HD83058,22,0,,49,143.53747913489795,-51.25568448979591,0.0018066813891839,0.0008568840383068
HD_83058_5.03,HD83058,10,-100,,4,143.53705951249998,-51.2648625,0.0010808811135705,0.0026620465185028
HD831878,HD831878,22,0,,21,99.95250552571429,-61.479027142857134,0.0068627353950366,0.0012763664946146
HD8326,HD8326,22,0,,8,20.53111024,-26.89354875,0.0012500749719576,0.0015908707184611
HD83297,HD83297,22,0,,5,143.653628054,-64.031592,0.0001464754461595,7.758865896807565e-05
HD-83368,HD83368,22,-100,,49,144.1065655734694,-48.75288265306123,0.0035264686694683,0.0028140767991071
HD-83441,HD83441,22,-100,,8,144.37183572375,-36.09672,0.0017477724380481,0.0021587430205053
HD83443,HD83443,22,0,,61,144.30002858377048,-43.2729675409836,0.0021241429610138,0.0008504697833894
HD83446,HD83446,22,0,,18,144.2061737611111,-49.35579333333333,0.0009871587845011,0.000942512287325
HD83509,HD83509,22,0,,4,144.82555326,13.312535,0.0005364555833141,9.983319421236256e-05
HD83529,HD83529,22,0,,28,144.37147806071428,-49.99097071428572,0.0019673206237137,0.0006628665502899
HD-83548,HD83548,22,-100,,6,144.51051166166667,-43.19262666666666,0.0020701609972305,0.0015706898696665
HD83683,HD83683,22,0,,7,145.14221575142855,13.048951428571428,0.001600480863866,0.000931207613289
HD836985,HD836985,22,0,,40,114.029546912,-3.11181425,0.0013590575475204,0.0010356365254375
HD837288,HD837288,22,0,,8,114.84398121,2.18379375,0.0013605964429771,0.0012798876903851
HD8389,HD8389,22,0,,10,20.762646913,-12.965794,0.0008362064053547,0.001299061199482
HD8389A,HD8389 A,22,0,,23,20.76294109391304,-12.965198260869569,0.0028317524770214,0.0010477666819301
HD8394A,HD8394 A,22,0,,1,20.492445,-57.97574,0.0042,0.0042
